address,amenities,basic_info,description,price_negotiable,price_per_month,property_url,purpose,title,type
" Sector No :  18  ,  Road No :  1  ,  House No :  03-1302  ,  Area Name :    Uttara  ,  District Name :   Dhaka  Sector No :  18  ,  Road No :  1  ,  House No :  03-1302  ,  Area Name :    Uttara  ,  District Name :   Dhaka  ,  Short Address :  Hasna Hena (03-A-1302), Sector-18, Uttara, Dhaka ",,"{'Bedrooms': '3', 'Bathrooms': '3', 'Floor': '13', 'Size': '1600SqFt', 'PropertyID': '30870'}",,No,15000.00/- BDT ,https://www.thetolet.com/en/dhaka/uttara/30870/family-house-tolet-from-april,Tolet,Family House Tolet From April ,Family House
" Sector No :   ,  Road No :   ,  House No :  459/2  ,  Area Name :    Shahjahanpur  ,  District Name :   Dhaka  Sector No :   ,  Road No :   ,  House No :  459/2  ,  Area Name :    Shahjahanpur  ,  District Name :   Dhaka  ,  Short Address :  BUIYAN BUILDING ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'Floor': '1', 'Size': '100SqFt', 'PropertyID': '30871'}",,Yes,8000.00/- BDT ,https://www.thetolet.com/en/dhaka/shahjahanpur/30871/family-house-tolet-from-april,Tolet,Family House Tolet From April ,Family House
" Sector No :  দনিয়া  ,  Road No :  গ‍্যাসরোড ৮  ,  House No :  44  ,  Area Name :    Jatrabari  ,  District Name :   Dhaka  Sector No :  দনিয়া  ,  Road No :  গ‍্যাসরোড ৮  ,  House No :  44  ,  Area Name :    Jatrabari  ,  District Name :   Dhaka  ,  Short Address :  পলাশপুর দনিয়া কদমতলি ঢাকা ",,"{'Bedrooms': '3', 'Bathrooms': '2', 'Belcony': '1', 'Floor': '1', 'Size': '750SqFt', 'PropertyID': '30873'}",,Yes,8000.00/- BDT ,https://www.thetolet.com/en/dhaka/jatrabari/30873/family-house-tolet-from-april,Tolet,Family House Tolet From April ,Family House
" Sector No :   ,  Road No :   ,  House No :   ,  Area Name :    Bashundhara R.A  ,  District Name :   Dhaka  Sector No :   ,  Road No :   ,  House No :   ,  Area Name :    Bashundhara R.A  ,  District Name :   Dhaka  ,  Short Address :  Bashundhara ","Lift Service,Garage,CCTV,Gas,Wifi","{'Bedrooms': '2', 'Bathrooms': '1', 'Belcony': '1', 'Floor': '4', 'Size': '375SqFt', 'PropertyID': '30874'}"," ,  , Two Room Furnished Serviced Apartment RENT in Bashundhara R/A. Short-Term Rentals with Kitchen, TV, Refrigerator, WiFi, Microwave oven,  A/C.Facilities Available : > Grocery Shop, BBQ corner> Swimming Pool,Theatre room> Gym with 24/7 and Jogging track > Daily Room & Bathroom Cleaning > Multi-purpose Hall Room With Full AC > Steam Bath, Thermal massager> Landscape With Sitting Arrangement., Website: https://www.hotels.com.bd/two-room YouTube: https://www.youtube.com/watch?v=b_dWFqx8jKk., Contact For Booking: +88 01712553547 +88 01921096842  ",Yes,36000.00/- BDT ,https://www.thetolet.com/en/dhaka/bashundhara-r-a/30874/family-house-tolet-from-april,Tolet,Family House Tolet From April ,Family House
" Sector No :  Mirpur-2  ,  Road No :   ,  House No :  14/1, Borobag  ,  Area Name :    60 Feet Road  ,  District Name :   Dhaka  Sector No :  Mirpur-2  ,  Road No :   ,  House No :  14/1, Borobag  ,  Area Name :    60 Feet Road  ,  District Name :   Dhaka  ,  Short Address :  Badhon Tower ","Lift Service,Garage,CCTV,Wifi","{'Bedrooms': '2', 'Bathrooms': '2', 'Belcony': '1', 'Floor': '1', 'Size': '1150SqFt', 'PropertyID': '30875'}","Drawing, Dining room  & others free for all.  ",Yes,Negotiable ,https://www.thetolet.com/en/dhaka/60-feet-road/30875/sublet-room-tolet-from-april,Tolet,Sublet Room Tolet From May ,Sublet Room
" Sector No :  out of sector  ,  Road No :  1  ,  House No :  246  ,  Area Name :    Daskhinkhan  ,  District Name :   Dhaka  Sector No :  out of sector  ,  Road No :  1  ,  House No :  246  ,  Area Name :    Daskhinkhan  ,  District Name :   Dhaka  ,  Short Address :  Infront Of Walter Pump Of EidghaonMath ",,"{'Bedrooms': '2', 'Bathrooms': '2', 'Belcony': '4', 'Floor': '6', 'Size': '850SqFt', 'PropertyID': '30876'}",contract number-01712005379  ,Yes,12000.00/- BDT ,https://www.thetolet.com/en/dhaka/daskhinkhan/30876/family-house-tolet-from-february,Tolet,Family House Tolet From February ,Family House
" Sector No :   ,  Road No :   ,  House No :  38/B  ,  Area Name :    New Market  ,  District Name :   Dhaka  Sector No :   ,  Road No :   ,  House No :  38/B  ,  Area Name :    New Market  ,  District Name :   Dhaka  ,  Short Address :  Priyangan Market Er Goli ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'Size': 'SqFt', 'PropertyID': '30877'}",1 seat vara  ,No,5000.00/- BDT ,https://www.thetolet.com/en/dhaka/new-market/30877/bachelor-house-tolet-from-april,Tolet,Bachelor House Tolet From April ,Bachelor House
" Sector No :  7  ,  Road No :  18  ,  House No :  63  ,  Area Name :    Uttara  ,  District Name :   Dhaka  Sector No :  7  ,  Road No :  18  ,  House No :  63  ,  Area Name :    Uttara  ,  District Name :   Dhaka  ,  Short Address :  Uttara ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'Belcony': '1', 'Floor': '6', 'Size': '150SqFt', 'PropertyID': '30878'}",No lift  ,No,4300.00/- BDT ,https://www.thetolet.com/en/dhaka/uttara/30878/bachelor-house-tolet-from-march,Tolet,Bachelor House Tolet From March ,Bachelor House
" Sector No :   ,  Road No :   ,  House No :   ,  Area Name :    Mirpur  ,  District Name :   Dhaka  Sector No :   ,  Road No :   ,  House No :   ,  Area Name :    Mirpur  ,  District Name :   Dhaka  ,  Short Address :  Mirpur-1, Dhaka-1216 ",,"{'Bedrooms': '3', 'Bathrooms': '2', 'Belcony': '1', 'Floor': '4', 'Size': '800SqFt', 'PropertyID': '30879'}",,Yes,15000.00/- BDT ,https://www.thetolet.com/en/dhaka/mirpur/30879/family-house-tolet-from-april,Tolet,Family House Tolet From April ,Family House
" Sector No :   ,  Road No :   ,  House No :   ,  Area Name :    Savar  ,  District Name :   Dhaka  Sector No :   ,  Road No :   ,  House No :   ,  Area Name :    Savar  ,  District Name :   Dhaka  ,  Short Address :  Savar, Nobinagar, Kurgao ","CCTV,Gas,Wifi","{'Bedrooms': '2', 'Bathrooms': '1', 'Belcony': '1', 'Floor': '3', 'Size': '15SqFt', 'PropertyID': '30880'}",,No,6500.00/- BDT ,https://www.thetolet.com/en/dhaka/savar/30880/family-house-tolet-from-april,Tolet,Family House Tolet From April ,Family House
" Sector No :   ,  Road No :   ,  House No :   ,  Area Name :    Savar  ,  District Name :   Dhaka  Sector No :   ,  Road No :   ,  House No :   ,  Area Name :    Savar  ,  District Name :   Dhaka  ,  Short Address :  Savar, Nobinagar, Kurgao "," CCTV,Gas,Wifi","{'Bedrooms': '3', 'Bathrooms': '2', 'Belcony': '2', 'Floor': '3', 'Size': 'SqFt', 'PropertyID': '30881'}",,Yes,7500.00/- BDT ,https://www.thetolet.com/en/dhaka/savar/30881/family-house-tolet-from-april,Tolet,Family House Tolet From April ,Family House
" Sector No :  প্রোগতিশরনির পশ্চিম   ,  Road No :  খানবাগ জামেমসজিদ রোড  ,  House No :  চ-২১/১  ,  Area Name :    Badda  ,  District Name :   Dhaka  Sector No :  প্রোগতিশরনির পশ্চিম   ,  Road No :  খানবাগ জামেমসজিদ রোড  ,  House No :  চ-২১/১  ,  Area Name :    Badda  ,  District Name :   Dhaka  ,  Short Address :  খানবাগ ",,"{'Bedrooms': '3', 'Bathrooms': '2', 'Belcony': '2', 'Floor': '3', 'Size': '১০০০SqFt', 'PropertyID': '30883'}",,No,22000.00/- BDT ,https://www.thetolet.com/en/dhaka/badda/30883/family-house-tolet-from-april,Tolet,Family House Tolet From April ,Family House
" Sector No :   ,  Road No :   ,  House No :  226  ,  Area Name :    Gandaria  ,  District Name :   Dhaka  Sector No :   ,  Road No :   ,  House No :  226  ,  Area Name :    Gandaria  ,  District Name :   Dhaka  ,  Short Address :  North Jurain, Paiproad ","Garage,Gas,Wifi","{'Bedrooms': '2', 'Bathrooms': '2', 'Belcony': '1', 'Floor': '5', 'Size': '1200SqFt', 'PropertyID': '30884'}","Full tiles , enough space.  ",No,10000.00/- BDT ,https://www.thetolet.com/en/dhaka/gandaria/30884/sublet-room-tolet-from-april,Tolet,Sublet Room Tolet From April ,Sublet Room
" Sector No :  Rupganj  ,  Road No :  College Rd  ,  House No :  181  ,  Area Name :    NarailS Upazilla  ,  District Name :   Narail  Sector No :  Rupganj  ,  Road No :  College Rd  ,  House No :  181  ,  Area Name :    NarailS Upazilla  ,  District Name :   Narail  ,  Short Address :  Victoria College Rd, Ratanganj, Narail ",,"{'Bedrooms': '3', 'Bathrooms': '1', 'Floor': '1', 'Size': '650SqFt', 'PropertyID': '30885'}",Newly renovated property to Rent  ,Yes,4000.00/- BDT ,https://www.thetolet.com/en/narail/narails-upazilla/30885/hostel-seat-tolet-from-april,Tolet,Hostel Seat Tolet From April ,Hostel Seat
" Sector No :  Rupganj  ,  Road No :  College Rd  ,  House No :  181  ,  Area Name :    NarailS Upazilla  ,  District Name :   Narail  Sector No :  Rupganj  ,  Road No :  College Rd  ,  House No :  181  ,  Area Name :    NarailS Upazilla  ,  District Name :   Narail  ,  Short Address :  Victoria College Main Gate, Rupganj Narail ",,"{'Bedrooms': '4', 'Bathrooms': '2', 'Belcony': '1', 'Floor': '2', 'Size': '1450SqFt', 'PropertyID': '30886'}",Newly renovated 2 stories vacant properties to Rent. Teachers/Professionals/Office can be used for long time committments.   ,Yes,10000.00/- BDT ,https://www.thetolet.com/en/narail/narails-upazilla/30886/family-house-tolet-from-april,Tolet,Family House Tolet From April ,Family House
" Sector No :  Eastern Housing, 2nd  ,  Road No :  Road 7, Block F  ,  House No :  House 5  ,  Area Name :    Pallabi  ,  District Name :   Dhaka  Sector No :  Eastern Housing, 2nd  ,  Road No :  Road 7, Block F  ,  House No :  House 5  ,  Area Name :    Pallabi  ,  District Name :   Dhaka  ,  Short Address :  Razia Villa (Momtaz Villa 7) ",,"{'Bedrooms': '2', 'Bathrooms': '2', 'Belcony': '1', 'Floor': '1', 'Size': '750SqFt', 'PropertyID': '30887'}","ফ্যামিলি ফ্লাট বাসা (নিচতলা, দক্ষিণ দিকের) ভাড়া হবে (ইস্টার্ন হাউজিং, পল্লবী,২য় পর্ব) , , এপ্রিল ২০২৩ থেকে:, ------------------------*************--------------------------, ? বেড রুম -২টা (১টি এটাচ বাথ সহ), ? বাথরুম - ২ টা, ? কিচেন - ১ টা, ? ডাইনিং / ড্রইং - ১ টা (ছোট), ? নিচ তলা।, ? ইস্টার্ন হাউজিং, পল্লবী,২য় পর্ব,এফ ব্লক, ৭ নং রোড, বোটানিক্যাল গার্ডেনের পাশে। , ? সম্পুর্ন টাইলস করা। , ? ভাড়া: ৮,৫০০/- (পানি ও সার্ভিস চার্জ সহ), ? বিদ্যুৎ আলাদা বিল।, ? গ্যাস সিলিন্ডার নিজের কিনতে হবে।, ? আগ্রহী থাকলে বিস্তারিত জানতে যোগাযোগ করুন।  ",Yes,8500.00/- BDT ,https://www.thetolet.com/en/dhaka/pallabi/30887/family-house-tolet-from-march,Tolet,Family House Tolet From March ,Family House
" Sector No :  01  ,  Road No :  001  ,  Area Name :    Mohakhali  ,  District Name :   Dhaka  Sector No :  01  ,  Road No :  001  ,  Area Name :    Mohakhali  ,  District Name :   Dhaka  ,  Short Address :  মহাখালি রেল গেট বা তার আশে পাশে একটা রুম বা ব্যচেলার বাস প্রয়োজন একা থাকবে ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'Belcony': '1', 'Floor': '1', 'Size': '4-5SqFt', 'PropertyID': '30888'}",বাসা ভাড়া প্রয়োজন একা থাকবে চাকরিজীবি ব্যচেলার হলেও হবে  ,No,7000.00/- BDT ,https://www.thetolet.com/en/dhaka/mohakhali/30888/sublet-room-tolet-from-march,Tolet,Sublet Room Tolet From March ,Sublet Room
" Sector No :   ,  Road No :  lane - 1  ,  House No :  397  ,  Area Name :    Kamrangirchar  ,  District Name :   Dhaka  Sector No :   ,  Road No :  lane - 1  ,  House No :  397  ,  Area Name :    Kamrangirchar  ,  District Name :   Dhaka  ,  Short Address :  397, Hujurpara Lane-1 , Hz. Osmangoni (R.) Road, Kamrangirchor , Dhaka-1211. ",,"{'Bedrooms': '2', 'Bathrooms': '2', 'Belcony': '2', 'Floor': '1', 'Size': 'SqFt', 'PropertyID': '30889'}",,No,10000.00/- BDT ,https://www.thetolet.com/en/dhaka/kamrangirchar/30889/office-space-tolet-from-april,Tolet,Office Space Tolet From April ,Office Space
" Sector No :   ,  Road No :   ,  House No :  23/12  ,  Area Name :    Mohammadpur  ,  District Name :   Dhaka  Sector No :   ,  Road No :   ,  House No :  23/12  ,  Area Name :    Mohammadpur  ,  District Name :   Dhaka  ,  Short Address :  আগামী এপ্রিল মাস থেকে ব্যাচেলর ফ্ল্যাট বাসায় ১ রুম ভাড়া হবে,
সম্পূন্ন টাইলস করা বাসা, অ্যাটাস্ট ব ","Garage,Gas,Wifi,Fire Alarm","{'Bedrooms': '2', 'Bathrooms': '2', 'Belcony': '2', 'Floor': '6', 'Size': 'SqFt', 'PropertyID': '30890'}","আগামী এপ্রিল মাস থেকে ব্যাচেলর ফ্ল্যাট বাসায় ১ রুম ভাড়া হবে,, সম্পূন্ন টাইলস করা বাসা, অ্যাটাস্ট বেলকুনি,, খোলা মেলা আলো বাতাস আছে, নিরিবিলি পরিবেশে, (চাকুরীজীবী/ছাত্র) খাবারের ব্যবস্থা আছে মিল সিষ্টেম , ঠিকানা: বিজলী মহল্লা মোহাম্মদপুর রিং রোড আদাবর থানা থেকে ৫ মিনিট এর দূরত্ব, শ্যামলী থেকে ৫ মিনিট এর দূরত্ব, মোবাইল নাম্বার: 01627295508  ",No,6000.00/- BDT ,https://www.thetolet.com/en/dhaka/mohammadpur/30890/bachelor-house-tolet-from-april,Tolet,Bachelor House Tolet From April ,Bachelor House
" Sector No :   ,  Road No :   ,  House No :   ,  Area Name :    Adabor  ,  District Name :   Dhaka  Sector No :   ,  Road No :   ,  House No :   ,  Area Name :    Adabor  ,  District Name :   Dhaka  ,  Short Address :  Aftab Nagar. Haji Sarak ",,"{'Bedrooms': '3', 'Bathrooms': '4', 'Belcony': '4', 'Floor': '4', 'Size': '1225SqFt', 'PropertyID': '30891'}",,Yes,14000.00/- BDT ,https://www.thetolet.com/en/dhaka/adabor/30891/family-house-tolet-from-january,Tolet,Family House Tolet From January ,Family House
" Sector No :   ,  Road No :   ,  House No :  186, West Kafrul, Ta  ,  Area Name :    Mirpur  ,  District Name :   Dhaka  Sector No :   ,  Road No :   ,  House No :  186, West Kafrul, Ta  ,  Area Name :    Mirpur  ,  District Name :   Dhaka  ,  Short Address :  Near Halim Foundation School ",,"{'Bedrooms': '1', 'Bathrooms': '1', 'Floor': '4', 'Size': 'SqFt', 'PropertyID': '30892'}",,No,7.00/- BDT ,https://www.thetolet.com/en/dhaka/mirpur/30892/bachelor-house-tolet-from-april,Tolet,Bachelor House Tolet From April ,Bachelor House
