Link,Title,Price,Property ID,Area,Floor,Bedrooms,Bathrooms,Description,Latitude,Longitude,Features,Location,Status,Garages,Type
https://www.pchoicebd.com/property/exclusive-luxurious-brand-new-apartment-for-sale-in-gulshan-2/,Exclusive Luxurious Brand New Apartment for Sale in Gulshan 2,"TK  75,000,000 Seven Crore fifty lac",12155,3500SqFt,1st,4,5.0,"Brand New Luxurious Apartment
1st floor
3500 sft
4 Bed
5 Bathroom
Drawing
Dining
Family Living
24 Hours Security Service & Cc Camera Monitoring System, Generator Back up.",latitude_placeholder,longitude_placeholder,"['Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Dual Sinks', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Sale,1,Residential Apartment
https://www.pchoicebd.com/property/exclusive-apartment-for-sale-in-baridhara-diplomatic-zone/,Exclusive Apartment for Sale in Baridhara Diplomatic Zone,TK  5 Five crore seventy five lac,12128,3094SqFt,3rd floor,3,3.0,"Total Registered Space  3094 Sft
3 Bedroom with Attached Bathroom
Drawing Cum Dining room
Kitchen room
Servant room
2  Car parking
24 hours lift service and Generator facilities.",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Community Room', 'Concealed Phone', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Floor Type', 'Generator', 'Lift', 'Tiled Floors']",Baridhara Diplomatic Zone,For Sale,1,Residential Apartment
https://www.pchoicebd.com/property/good-apartment-for-sale-at-banani-north-2/,Good Apartment for sale at Banani North,"TK  45,000,000",12044,32003200 sqf,1st Floor,4,4.0,"6 Storied Building, Good Apartment for Sale at Banani North, 3200 sft, 1st floor , 4 Beds, 4Bath,1 Balcony, Drawing, Dinning 2Car Parking.",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Community Room', 'Concealed Phone', 'Driver Room', 'Gard Room', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Tiled Floors']",Banani,For Sale,2,Residential Apartment
https://www.pchoicebd.com/property/land-for-sale-tejgaon-industrial-area/,Land For Sale Tejgaon Industrial Area,"TK  45,000,000 Four Crore Fifty Lac Per Katha",11830,44.75 KathaSqFt,,3,3.0,"Tejgaon Industrial Area, 44.75 Katha almost Square Property.
Next lane to love lane (Ahsanullah University) Corner Plot.
2 Sides Road 60ft Each Road, New Road Connecting To Hatir Jhil.
Land Suitable For Office Building, Hospital, University, Apartments.",latitude_placeholder,longitude_placeholder,[],Tejgaon,For Sale,2,Land/Plot
https://www.pchoicebd.com/property/pent-house-south-facing-luxurious-apartment-for-sale-in-banani/,Pent House South Facing Luxurious Apartment for Sale in Banani.,"TK  95,000,000 Nine Crore Fifty Lac",11754,5100SqFt,8,4,4.0,"Luxurious Apartment, 8th floor, Building G+8 Basements, Size-5100 sft South Facing Luxurious Pent House, 4 Bed, 4 Bath, 5 Verandah, Drawing, Dining, Living, Open Kitchen, Two Lift, Land Area 3.5 Katha,  Two Car Parking, Generator Back-up, CC/ Camera Monitoring System, & 24 Hours Security Service.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Dual Sinks', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Landscape Garden', 'Lift', 'Marble Floors', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Banani,For Sale,1,Residential Apartment
https://www.pchoicebd.com/property/lake-side-2500-sft-south-facing-apartment-for-sale-at-gulshan-1/,Lake Side 2500 sft South facing Apartment For Sale At Gulshan 1,Price on call,11727,1500SqFt,3rd,4,5.0,"South-facing, Lake Side 2500 sft Apartment, 4 Bed, 5 Bath, 4 Balcony, Drawing, Dining, Living, Servant Room with attached Bath. Car Parking
Lift, Generator Back up,",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Driver Room', 'Dual Sinks', 'Floor Type', 'Gard Room', 'Generator', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 1,For Sale,1,Un furnished
https://www.pchoicebd.com/property/excellent-brand-new-apartment-for-sale-at-baridhara-diplomatic-area-2/,Excellent Brand New Apartment For Sale at Baridhara Diplomatic Area,"TK  25,000,000",11572,2450sqf,3rd Floor,4,4.0,"𝟏𝟎𝐒𝐭𝐨𝐫𝐢𝐞𝐝 𝐁𝐮𝐢𝐥𝐝𝐢𝐧𝐠, 𝐄𝐱𝐜𝐥𝐮𝐬𝐢𝐯𝐞 𝐀𝐩𝐚𝐫𝐭𝐦𝐞𝐧𝐭 𝐅𝐨𝐫 𝐒𝐚𝐥𝐞 𝐀𝐭 𝐁𝐚𝐫𝐢𝐝𝐡𝐚𝐫𝐚 𝐃𝐢𝐩𝐥𝐨𝐦𝐚𝐭𝐢𝐜 𝐚𝐫𝐞𝐚 . Each Floor Apartment, 2450 SQF, 3rd floor, 4 Beds, 4 Bath,2 Balcony, Drawing, Dinning 1Car Parking, Around Site More Sunlight, Big Bed rooms, Big Kitchen, Land Aria 5 Katha.",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Hose', 'Gard Room', 'Generator', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Single Unit', 'Tiled Floors']",Baridhara Diplomatic Zone,For Sale,1,Residential Apartment
https://www.pchoicebd.com/property/excellent-brand-new-apartment-for-sale-at-baridhara-diplomatic-area/,Excellent Brand New Apartment For Sale at Baridhara Diplomatic Area,"TK  25,000,000",11550,2450sqf,3rd Floor,4,4.0,"10Storied Building, Exclusive Apartment For Sale At Baridhara Diplomatic area . Each Floor Apartment, 2450 SQF, 3rd floor, 4 Beds, 4 Bath,2 Balcony, Drawing, Dinning 1Car Parking, Around Site More Sunlight, Big Bed rooms, Big Kitchen, Land Aria 5 Katha.",latitude_placeholder,longitude_placeholder,[],Baridhara Diplomatic Zone,For Sale,1,Residential Apartment
https://www.pchoicebd.com/property/%f0%9d%90%84%f0%9d%90%b1%f0%9d%90%9c%f0%9d%90%9e%f0%9d%90%a5%f0%9d%90%a5%f0%9d%90%9e%f0%9d%90%a7%f0%9d%90%ad-%f0%9d%90%85%f0%9d%90%ae%f0%9d%90%a5%f0%9d%90%a5-%f0%9d%90%9f%f0%9d%90%ae%f0%9d%90%ab/,𝐄𝐱𝐜𝐞𝐥𝐥𝐞𝐧𝐭 𝐬𝐞𝐦𝐢 𝐟𝐮𝐫𝐧𝐢𝐬𝐡𝐞𝐝 𝐀𝐩𝐚𝐫𝐭𝐦𝐞𝐧𝐭 for Sale at Baridhara Diplomatic zone,"TK  20,000 Twenty Thousand tk",11535,4200SqFt,7th,4,4.0,"Semi 𝐟𝐮𝐫𝐧𝐢𝐬𝐡𝐞𝐝 𝐀𝐩𝐚𝐫𝐭𝐦𝐞𝐧𝐭 for Sale at Baridhara Diplomatic Zone
10 Storied Residential Building, Single unite flat, 4200 Sft, 7th floor, 4 bed, 4 bath 4 Balcony, Drawing, Dining, Family Living, Two lift, Two Car parking, Roof top, BBQ Area, Community Room. Generator Backup.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Dual Sinks', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Landscape Garden', 'Lift', 'Marble Floors', 'Roof Top Garden', 'Security Guard', 'Single Unit']",Baridhara Diplomatic Zone,For Sale,2,Residential Apartment
https://www.pchoicebd.com/property/good-apartment-for-sale-at-banani-north/,Use apartment for sale at Banani North,"TK  22,000,000 Two hundred twenty lacs",11521,2013sqf 2013,2nd Floor,3,3.0,"6 Storied Building, Good Apartment for Sale at Banani North, 2013 sft, 2nd floor , 3 Beds, 3Bath,3 Balcony, Drawing, Dinning 1Car Parking.",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Driver Room', 'Fire Exit', 'Gard Room', 'Garden', 'Generator', 'Lift', 'Tiled Floors']",Banani,For Sale,1,Un furnished
https://www.pchoicebd.com/property/%f0%9d%90%8b%f0%9d%90%ae%f0%9d%90%b1%f0%9d%90%ae%f0%9d%90%ab%f0%9d%90%a2%f0%9d%90%a8%f0%9d%90%ae%f0%9d%90%ac-%f0%9d%90%85%f0%9d%90%ae%f0%9d%90%a5%f0%9d%90%a5-%f0%9d%90%85%f0%9d%90%ae%f0%9d%90%ab/,𝐋𝐮𝐱𝐮𝐫𝐢𝐨𝐮𝐬 𝐅𝐮𝐥𝐥 𝐅𝐮𝐫𝐧𝐢𝐬𝐡𝐞𝐝 𝐀𝐩𝐚𝐫𝐭𝐦𝐞𝐧𝐭 for Sale at Bashundhara R/A.,"TK  32,500,000",11494,2900 SQFSqF2900,3rd Floor,4,4.0,"𝐋𝐮𝐱𝐮𝐫𝐢𝐨𝐮𝐬 𝐅𝐮𝐥𝐥 𝐅𝐮𝐫𝐧𝐢𝐬𝐡𝐞𝐝 𝐀𝐩𝐚𝐫𝐭𝐦𝐞𝐧𝐭 𝐋𝐨𝐜𝐚𝐭𝐢𝐨𝐧 : Bashundhara R/A.
6 storied , South view 2900 Sft, 3rd Floor, 4 Bed, 4 Bath, Excellent Dining, Drawing Space, Living Space, Lift;  Generator, 2 Car parking , package price 32500000 /- only",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Community Room', 'Driver Room', 'Emergency Exit', 'Fire Hose', 'Gard Room', 'Generator', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Single Unit', 'Tiled Floors']",Bashundhara R/A,For Sale,2,Full Furnished
https://www.pchoicebd.com/property/excellent-brand-new-apartment-for-sale-at-bashundhara-residential-aria/,Excellent Brand New Apartment For Sale at Bashundhara Residential Aria,"TK  15,500,000",11462,2050SqFt2050,1st Floor to 5th Floor,3,3.0,"10Storied Building, Exclusive Apartment For Sale At Bashundhara Residential Aria . Each Floor  Apartment, 2050 SQF, 1st Floor to 5th floor, 3 Beds, 3Bath,3 Valconi, Drawing, Dinning 1Car Parking, Around Site More Sunlight, Big Bed rooms, Big Kitchen, Land Aria 5 Katha.",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Community Room', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Hose', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Single Unit', 'Tiled Floors']",Bashundhara R/A,For Sale,1,Residential Apartment
https://www.pchoicebd.com/property/excellent-apartment-for-sale-gulshan-north/,Excellent Apartment For Sale Gulshan North,"TK  13,500",11384,3310SqFt,5th,3,4.0,"6 Storied Building, Exclusive Apartment For Sale At Gulshan-2. Each Floor 4 Apartment, 3310 Sft, 5th floor, 3 Beds, Around Site More Sunlight, Big Bed rooms, Big Kitchen, 3 Balcony, 2 Car Parking.",latitude_placeholder,longitude_placeholder,"['Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Driver Room', 'Fire Exit', 'Fire Extinguisher', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Mosaic', 'Roof Top Garden', 'Tiled Floors']",Gulshan 2,For Sale,2,Residential Apartment
https://www.pchoicebd.com/property/6-storied-building-for-sale-at-north-banani/,6-Storied Building For Sale At North Banani,"TK  10,000,000 Ten Crore",11316,"1800,3000SqFt",6,3,3.0,"6-Storied Building For Sale At North Banani, Land 8 Khata14 Chetak, West & North View Corner Plot 6-Storied Building, Total 9 Apartment, Each Floor Two Flat,1800 Sft, 5th Floor Single Unit, 3000 Sft, Generator, Lift,
10 No’s Car Parking In The Ground",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Community Room', 'Concealed Phone', 'Floor Type', 'Gard Room', 'Generator', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Banani,For Sale,1,Residential Apartment
https://www.pchoicebd.com/property/exclusive-brand-new-luxurious-full-furnished-apartment-for-sale/,Exclusive Brand New Luxurious Full Furnished Apartment For Sale,Price on call,11305,3650SqFt,5,4,4.0,"𝐄𝐱𝐜𝐥𝐮𝐬𝐢𝐯𝐞 𝐁𝐫𝐚𝐧𝐝 𝐧𝐞𝐰 𝐋𝐮𝐱𝐮𝐫𝐢𝐨𝐮𝐬 𝐅𝐮𝐥𝐥 𝐅𝐮𝐫𝐧𝐢𝐬𝐡𝐞𝐝
𝐀𝐩𝐚𝐫𝐭𝐦𝐞𝐧𝐭 𝐋𝐨𝐜𝐚𝐭𝐢𝐨𝐧 : Bashundhara R/A.
South view 3650 Sft, 5th Floor, 4 Bed, with Bathroom, Excellent Dining, Drawing Space, Living Space, Two Lift & 2 Car parking
Cc/Camera Monitoring System, 24/7 Hours Security & Generator Back-Up",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Floor Type', 'Gard Room', 'Generator', 'Intercom', 'Security Guard', 'Swimming Pool', 'Tiled Floors']",Bashundhara R/A,For Sale,1,Full Furnished
https://www.pchoicebd.com/property/land-for-sale-prime-location-north-pirerbag-mirpur/,"Land for sale Prime Location, North Pirerbag Mirpur.","TK  8,200,000 Eighty two lac per katha",11239,4 kathaSqFt,,3,4.0,"Prime Location, North Pirerbag Mirpur 4 Katha land FOR SALE Corner plot South and East view,  30fit & 25 fit Road, Price (Negotiable )
Please feel free to contact us.",latitude_placeholder,longitude_placeholder,[],Mirpur,For Sale,2,Land/Plot
https://www.pchoicebd.com/property/lake-view-duplex-apartment/,Excellent Duplex Pant house Lake & South view,"TK  23,000",10991,53005300 SqFt,"11th, 12th",4,4.0,"Absolute Excellent Duplex Pant house Full Furnished apartment , Lake view South facing , 5300 sft, 11th & 12th floor , 4 Bed, 4 Bath, 5 Balcony, all room cabinet foreigners fating, well interior every room, full Mabel floor,Two Lift , GYM , Party Hall, 2 Car parking. CC TV Whole Building,
Original photo
Prime Location : Gulshan -1",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'GYM Room', 'Hot Water', 'Intercom', 'Landscape Garden', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Gulshan 1,For Sale,2,Residential Apartment
https://www.pchoicebd.com/property/apartment-for-sell-2/,1873sqf Apartment for sell,"TK  20,000,000",8900,2000SqFt,5th,3,3.0,"2000 sqf, 3 bed, 3 bath, big drawing space, 5th floor usable  as commertial or residential  are ready for sell….",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Concealed Phone', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Place', 'Floor Type', 'Gard Room', 'Generator', 'Intercom', 'Lift', 'Security Guard', 'Smoke Detector', 'Tiled Floors']",Banani,For Sale,1,Un furnished
https://www.pchoicebd.com/property/brand-new-apartment-is-fully-ready-for-sell-in-bashundhara/,Brand New Apartment is fully ready for sell in Bashundhara..,Price on call,8559,2075SqFt,8th,3,3.0,"A luxious apartment contains with 3 bed, single unit on 8th floor. 2075 Sqf. available space for comfortable living, which is made by BTI.",latitude_placeholder,longitude_placeholder,"['Balcony', 'Concealed Phone', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Intercom', 'Lift', 'Single Unit', 'Smoke Detector', 'Tiled Floors', 'Wi-Fi connectivity']",Bashundhara R/A,For Sale,1,Residential Apartment
https://www.pchoicebd.com/property/brand-new-apartment-for-rent/,Brand new apartment for sell,"TK  60,150,000 Six crore fifteen lac tk",8307,3600SqFt,2,4,4.0,"10 storied building 3600 sqft, 4 bed with drawing, dining, living, all rooms are air conditioned, swimming pool, jacuzzi bath lift & power back up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Sale,2,Un furnished
https://www.pchoicebd.com/property/3-bedrooms-3449-sqft-luxurious-apartment-for-sale/,Lake view luxury apartment,"TK  45,000,000",8112,3350SqFt,1st,3,3.0,"Lake view luxury  apartment
Exclusive interior design
1st floor
3350 sqft
3 bed rooms
3 bath rooms
1 car parking
Drawing, Dining, Leveling Space, Balcony, Lift, Generator, etc.
24 hours security",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Child Playground', 'Driver Room', 'Fire Extinguisher', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Dhanmondi,For Sale,2,Residential Apartment
https://www.pchoicebd.com/property/exclusive-luxurious-3211-sqft-apartment-for-sale/,South & West Facing flat for sale in Banani north,"TK  34,000,000",8076,3211SqFt,6th,3,4.0,"Corner plot South & West Facing Apartment ,
Exclusively Brand New Apartment , Apartment size ( 3211sqft), 03-Bed room, Drawing Space, Dining Space & family living space , 2 Attached Toilet, 1-Common Toilet, Servant Bed with bath, Kitchen Room, 5 attach Balcony,  02-Lift Available, Standard Quality Fittings, Two Car Parking,
Ground floor plan: Children’s play area , Community Hall, Reception lobby,  CCTV Monitoring Entry & Exit. Prayer Space, Office Room, Waiting lounge, Driver Waiting room, Two basement .",latitude_placeholder,longitude_placeholder,"['Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Gard Room', 'Garden', 'Generator', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Banani,For Sale,2,Residential Apartment
https://www.pchoicebd.com/property/5200-sqft-4-bed-lake-view-duplex-apartment-for-sale/,5200 sqft 4 bed lake view duplex apartment for sale,"TK  120,000,000",7616,5200SqFt,11th + 12th,4,4.0,"Gulshan-1
Lake View Duplex Apartment
5200 sqft
11th + 12th floor
4 bedrooms
4 bathrooms",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Driver Room', 'Emergency Exit', 'Fire Extinguisher', 'Gard Room', 'Generator', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Gulshan 1,For Sale,1,Un furnished
https://www.pchoicebd.com/property/5200-sqft-4-bed-lake-view-duplex-apartment-for-sale-2/,5200 sqft 4 bed lake view duplex apartment for sale,"TK  120,000,000",7617,5200SqFt,11th + 12th,4,4.0,"Gulshan-1
Lake View Duplex Apartment
5200 sqft
11th + 12th floor
4 bedrooms
4 bathrooms",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Driver Room', 'Emergency Exit', 'Fire Extinguisher', 'Gard Room', 'Generator', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Gulshan 1,For Sale,1,Un furnished
